id1;id2;class
994;19641;DPL
994;23779;DPL
994;39623;DPL
342;19287;DPL
1924;51420;DPL
558;52782;DPL
1910;52359;DPL
1873;57097;DPL
310;32915;DPL
604;35120;DPL
604;46791;DPL
713;17412;DPL
775;25841;DPL
585;39916;DPL
585;66201;DPL
585;40716;DPL
746;43757;DPL
262;5265;DPL
735;31857;DPL
26;18949;DPL
1002;64268;DPL
790;28657;DPL
790;20177;DPL
790;40758;DPL
816;20746;DPL
802;22631;DPL
802;64889;DPL
802;29050;DPL
972;46948;DPL
795;41380;DPL
633;8166;DPL
633;60485;DPL
571;41646;DPL
571;65953;DPL
11;18643;DPL
11;28813;DPL
13;30245;DPL
1939;42321;DPL
1939;51258;DPL
705;35383;DPL
457;60054;DPL
457;62217;DPL
69;18973;DPL
1879;49226;DPL
612;55602;DPL
612;6560;DPL
612;3242;DPL
612;56982;DPL
681;42633;DPL
191;43546;DPL
292;37327;DPL
292;39045;DPL
2609;31047;DPL
58;46191;DPL
58;50672;DPL
58;22721;DPL
58;12766;DPL
382;25616;DPL
793;20247;DPL
793;24293;DPL
323;36571;DPL
323;23021;DPL
323;45624;DPL
323;41029;DPL
883;44562;DPL
209;10118;DPL
209;38570;DPL
1908;47881;DPL
501;61494;DPL
501;33807;DPL
283;15993;DPL
283;9470;DPL
92;18568;DPL
92;26337;DPL
671;42366;DPL
923;62116;DPL
923;66855;DPL
923;7777;DPL
137;27278;DPL
588;8726;DPL
588;5546;DPL
600;33897;DPL
600;30941;DPL
144;6749;DPL
144;23306;DPL
312;18614;DPL
47;57212;DPL
47;12083;DPL
433;25072;DPL
433;49237;DPL
869;65345;DPL
1930;61486;DPL
1930;49183;DPL
1883;10709;DPL
635;55304;DPL
635;13839;DPL
1998;49302;DPL
1998;28128;DPL
992;17347;DPL
2606;52150;DPL
2606;4986;DPL
2606;12155;DPL
540;41186;DPL
540;44325;DPL
570;45700;DPL
570;50545;DPL
570;25092;DPL
570;46088;DPL
570;18054;DPL
570;37089;DPL
570;63358;DPL
514;24452;DPL
1006;15229;DPL
1006;49178;DPL
1006;10628;DPL
770;61038;DPL
163;15166;DPL
2587;26260;DPL
2587;61962;DPL
88;5381;DPL
366;22339;DPL
366;26321;DPL
366;26872;DPL
366;20895;DPL
390;37912;DPL
390;51017;DPL
367;46410;DPL
367;50494;DPL
367;63458;DPL
367;37924;DPL
1911;55893;DPL
1984;39713;DPL
510;12822;DPL
510;16403;DPL
620;39526;DPL
523;21240;DPL
1963;34768;DPL
1963;33935;DPL
422;39972;DPL
1919;3661;DPL
1892;48864;DPL
520;53502;DPL
74;15555;DPL
827;27493;DPL
827;32957;DPL
863;56267;DPL
863;43027;DPL
863;28197;DPL
648;24296;DPL
925;5730;DPL
925;9377;DPL
1988;26948;DPL
868;53653;DPL
868;57457;DPL
868;44814;DPL
868;9532;DPL
868;14658;DPL
1944;4358;DPL
51;39552;DPL
9;19221;DPL
1937;23839;DPL
439;22550;DPL
439;60136;DPL
279;58817;DPL
279;13905;DPL
293;37691;DPL
293;64038;DPL
1876;57786;DPL
1876;9626;DPL
452;34303;DPL
452;30267;DPL
495;53754;DPL
495;57881;DPL
495;61898;DPL
676;33327;DPL
920;23210;DPL
920;26889;DPL
920;34496;DPL
1889;43276;DPL
1889;64769;DPL
1889;36299;DPL
879;66091;DPL
332;26638;DPL
332;30784;DPL
332;37748;DPL
350;22791;DPL
350;20571;DPL
287;64913;DPL
287;56194;DPL
39;62959;DPL
384;35830;DPL
1019;12975;DPL
787;11955;DPL
835;56158;DPL
703;9821;DPL
663;49401;DPL
766;6019;DPL
725;44069;DPL
233;50355;DPL
738;44753;DPL
552;21774;DPL
677;6325;DPL
563;21525;DPL
493;16276;DPL
493;41387;DPL
1024;42029;DPL
339;46754;DPL
403;35326;DPL
403;27086;DPL
874;24417;DPL
719;19639;DPL
878;57385;DPL
397;46771;DPL
424;51717;DPL
424;55066;DPL
424;63479;DPL
125;35011;DPL
125;19204;DPL
290;40885;DPL
290;56616;DPL
629;42117;DPL
576;51210;DPL
491;21159;DPL
491;29625;DPL
491;20313;DPL
875;7870;DPL
988;5659;DPL
148;41171;DPL
223;61882;DPL
615;57932;DPL
615;5237;DPL
748;10731;DPL
211;61498;DPL
211;42541;DPL
211;49951;DPL
819;61046;DPL
819;40313;DPL
135;59963;DPL
135;55085;DPL
135;63435;DPL
841;6431;DPL
542;41835;DPL
834;39594;DPL
614;66286;DPL
614;9695;DPL
614;62272;DPL
161;25407;DPL
182;40530;DPL
418;14343;DPL
418;3052;DPL
418;10696;DPL
758;13596;DPL
758;16180;DPL
758;52000;DPL
758;47958;DPL
2598;8182;DPL
2598;3911;DPL
172;34819;DPL
810;54884;DPL
759;41993;DPL
674;33967;DPL
674;45127;DPL
674;34001;DPL
674;42164;DPL
674;10125;DPL
559;13085;DPL
559;10180;DPL
41;41539;DPL
41;46221;DPL
445;5950;DPL
256;25176;DPL
2591;9264;DPL
1985;51455;DPL
1898;44383;DPL
1837;47982;DPL
917;37698;DPL
917;5637;DPL
637;36653;DPL
922;29753;DPL
922;5751;DPL
922;10483;DPL
922;19213;DPL
922;30885;DPL
922;26216;DPL
963;29839;DPL
963;34529;DPL
230;3428;DPL
230;6746;DPL
683;64461;DPL
453;35177;DPL
453;26427;DPL
2602;30975;DPL
2602;26768;DPL
2602;20750;DPL
893;54743;DPL
893;65489;DPL
1961;16571;DPL
195;21329;DPL
246;2642;DPL
1003;22556;DPL
131;14355;DPL
131;34992;DPL
248;15722;DPL
107;45026;DPL
107;44306;DPL
107;27416;DPL
450;47402;DPL
450;35845;DPL
450;23132;DPL
450;37996;DPL
450;22348;DPL
450;56655;DPL
139;48742;DPL
139;43956;DPL
750;14638;DPL
750;4138;DPL
750;47882;DPL
750;51877;DPL
750;65654;DPL
1857;6852;DPL
1857;38492;DPL
1948;17534;DPL
1948;12929;DPL
336;21826;DPL
336;52397;DPL
226;63153;DPL
226;39510;DPL
226;63856;DPL
226;57137;DPL
226;43117;DPL
707;26909;DPL
594;34449;DPL
594;49925;DPL
688;40997;DPL
688;9642;DPL
688;35305;DPL
860;28797;DPL
665;35634;DPL
697;10147;DPL
285;17918;DPL
285;15585;DPL
257;32023;DPL
257;27699;DPL
257;21219;DPL
214;64113;DPL
839;64565;DPL
300;22567;DPL
300;29087;DPL
300;33150;DPL
1979;26952;DPL
1979;3930;DPL
695;15930;DPL
803;65684;DPL
71;41449;DPL
2576;35681;DPL
298;54483;DPL
298;16037;DPL
298;5522;DPL
298;9704;DPL
298;57246;DPL
1009;50764;DPL
49;63781;DPL
149;62884;DPL
34;58166;DPL
899;34436;DPL
899;19324;DPL
75;54255;DPL
845;53705;DPL
882;36123;DPL
103;39599;DPL
103;54809;DPL
306;27027;DPL
998;58788;DPL
786;53661;DPL
67;55094;DPL
67;16938;DPL
67;10155;DPL
474;36061;DPL
474;40878;DPL
1015;38288;DPL
355;33978;DPL
791;4588;DPL
763;35109;DPL
2249;56527;DPL
2249;58901;DPL
2249;12162;DPL
2370;27588;DPL
2370;51394;DPL
2349;28516;DPL
2335;11851;DPL
2335;17456;DPL
2254;27584;DPL
2268;20916;DPL
2268;49089;DPL
2328;20917;DPL
2266;32114;DPL
2266;7749;DPL
960;30047;DPL
2366;10853;DPL
2366;44935;DPL
2323;65952;DPL
2315;16534;DPL
2369;66560;DPL
2369;42662;DPL
2305;5887;DPL
2305;28289;DPL
2338;58648;DPL
2267;31438;DPL
2267;65522;DPL
2267;43886;DPL
940;19331;DPL
2376;54887;DPL
2376;56708;DPL
2376;4659;DPL
2376;52797;DPL
2376;30649;DPL
2376;5072;DPL
2365;17379;DPL
2365;48968;DPL
2310;17944;DPL
2310;54362;DPL
2310;58312;DPL
2310;13345;DPL
2253;58312;DPL
942;25333;DPL
942;18979;DPL
942;16429;DPL
942;13560;DPL
2375;21229;DPL
2375;31884;DPL
2375;55474;DPL
2375;13183;DPL
2375;52407;DPL
2250;8886;DPL
2258;33738;DPL
2263;15975;DPL
906;41842;DPL
906;48006;DPL
907;38393;DPL
2334;62348;DPL
2334;65878;DPL
2308;35548;DPL
935;4914;DPL
2275;39963;DPL
2299;65644;DPL
2299;24201;DPL
2299;38117;DPL
2299;33296;DPL
2278;26438;DPL
2278;13790;DPL
2278;57078;DPL
2278;5794;DPL
2278;9955;DPL
2278;31298;DPL
2278;18443;DPL
2313;31733;DPL
2313;6910;DPL
2364;40227;DPL
2364;46934;DPL
2364;14147;DPL
2321;32661;DPL
2321;24556;DPL
2321;2878;DPL
2321;29601;DPL
2321;7945;DPL
2321;30088;DPL
2270;4807;DPL
2270;58094;DPL
2270;34744;DPL
2319;15660;DPL
910;57565;DPL
910;40928;DPL
2359;15279;DPL
2346;59055;DPL
2330;33628;DPL
2330;56083;DPL
2324;61606;DPL
934;35465;DPL
2355;11418;DPL
2345;65826;DPL
2345;56367;DPL
2264;13215;DPL
2264;9694;DPL
2264;4455;DPL
2333;28928;DPL
2333;58070;DPL
2333;17376;DPL
2333;4403;DPL
2333;45362;DPL
2333;8262;DPL
2333;11066;DPL
2277;32138;DPL
2277;4483;DPL
2277;13132;DPL
2269;54770;DPL
2269;8951;DPL
2269;17802;DPL
938;42815;DPL
2252;40595;DPL
2256;36466;DPL
2374;7424;DPL
2374;12556;DPL
2374;65390;DPL
955;51690;DPL
955;48851;DPL
955;15112;DPL
955;64760;DPL
955;58540;DPL
2265;44797;DPL
2265;29232;DPL
2318;48119;DPL
2318;35271;DPL
2318;61024;DPL
2318;47435;DPL
2356;40341;DPL
2356;46999;DPL
2356;45147;DPL
2356;9094;DPL
2356;48594;DPL
912;43418;DPL
2373;30191;DPL
2373;25652;DPL
2373;3541;DPL
2322;51145;DPL
2322;40068;DPL
2259;60908;DPL
946;34238;DPL
2251;31369;DPL
2336;24093;DPL
952;16324;DPL
952;26774;DPL
957;50642;DPL
2279;20671;DPL
2326;42985;DPL
2297;66869;DPL
2361;61484;DPL
2361;2724;DPL
2307;27204;DPL
2325;58011;DPL
2316;39230;DPL
2316;64540;DPL
2342;14079;DPL
2312;32709;DPL
2274;13342;DPL
2274;4584;DPL
903;22259;DPL
2351;17786;DPL
2351;51292;DPL
2344;66456;DPL
954;9957;DPL
2317;52166;DPL
2317;55600;DPL
2362;59158;DPL
2329;58760;DPL
2276;63952;DPL
2276;32503;DPL
2276;4791;DPL
2276;60638;DPL
2339;21326;DPL
2353;38794;DPL
2353;64421;DPL
2272;24734;DPL
2272;16333;DPL
2272;13367;DPL
2341;4732;DPL
930;9029;DPL
2354;58356;DPL
932;39682;DPL
932;45978;DPL
2327;38450;DPL
2261;37382;DPL
2262;60444;DPL
2262;62264;DPL
2262;50221;DPL
2320;41677;DPL
2332;53138;DPL
2301;31044;DPL
2301;21880;DPL
2314;27394;DPL
2280;26349;DPL
2280;28209;DPL
2309;8813;DPL
2309;5159;DPL
2273;54671;DPL
2360;7098;DPL
2306;12654;DPL
2271;37543;DPL
2298;55363;DPL
2340;25453;DPL
2302;53023;DPL
2302;54878;DPL
2302;13229;DPL
2260;64096;DPL
2368;24718;DPL
2368;28790;DPL
2257;25355;DPL
2257;35307;DPL
2357;24697;DPL
2358;47316;DPL
2304;39090;DPL
2304;18219;DPL
2304;37172;DPL
2304;31038;DPL
2304;32956;DPL
2304;41224;DPL
2304;45304;DPL
2304;24687;DPL
2337;34313;DPL
950;33845;DPL
943;13986;DPL
902;23757;DPL
2347;56659;DPL
2347;59128;DPL
2347;38132;DPL
2300;44850;DPL
2372;3319;DPL
2372;7129;DPL
2352;41498;DPL
2352;32758;DPL
2352;33980;DPL
2352;41203;DPL
2352;37593;DPL
948;6305;DPL
2363;54364;DPL
2363;14657;DPL
2311;56408;DPL
2311;27815;DPL
2350;19890;DPL
2350;42349;DPL
2350;37960;DPL
2303;59729;DPL
2303;59247;DPL
2303;64538;DPL
2371;29486;DPL
2348;47887;DPL
2348;49480;DPL
2367;64054;DPL
2367;48130;DPL
2367;23186;DPL
2283;25684;DPL
2521;17698;DPL
2521;28240;DPL
2521;64987;DPL
2425;24345;DPL
2425;29392;DPL
2425;62659;DPL
2540;36652;DPL
2458;18965;DPL
2443;23605;DPL
2443;48985;DPL
2443;65811;DPL
2441;58580;DPL
2522;65005;DPL
2522;27073;DPL
2470;60486;DPL
2470;37753;DPL
2512;39770;DPL
2471;66026;DPL
2418;60388;DPL
2520;54324;DPL
2520;27999;DPL
2444;53371;DPL
2377;4433;DPL
2484;60354;DPL
2528;55009;DPL
2528;33262;DPL
2528;57872;DPL
2528;62745;DPL
2528;17066;DPL
2296;36185;DPL
2400;8604;DPL
2391;25593;DPL
2534;8480;DPL
2534;60922;DPL
2534;24878;DPL
2534;56903;DPL
2534;56763;DPL
2534;6954;DPL
2534;4302;DPL
2534;44424;DPL
2534;63400;DPL
2534;20733;DPL
2564;31056;DPL
2564;19979;DPL
2564;48046;DPL
2564;23683;DPL
2564;47084;DPL
2544;43705;DPL
2513;43984;DPL
2513;48744;DPL
2526;29655;DPL
2414;65737;DPL
2399;50472;DPL
2399;41192;DPL
2399;41106;DPL
2281;30705;DPL
2477;16862;DPL
2565;14290;DPL
2565;10128;DPL
2416;42863;DPL
2416;50752;DPL
2416;35639;DPL
2416;47267;DPL
2378;9071;DPL
2498;13048;DPL
2396;29069;DPL
2476;10122;DPL
2395;37129;DPL
2541;35191;DPL
2527;45471;DPL
2397;13633;DPL
2397;30928;DPL
2501;37342;DPL
2422;28922;DPL
2422;3363;DPL
2427;54704;DPL
2427;58165;DPL
2496;31351;DPL
2496;63971;DPL
2496;58175;DPL
2496;53090;DPL
2284;11689;DPL
2457;30060;DPL
2465;60924;DPL
2465;39712;DPL
2465;63569;DPL
2495;37390;DPL
2282;31435;DPL
2282;42797;DPL
2420;55016;DPL
2393;5020;DPL
2464;35301;DPL
2472;49304;DPL
2288;16929;DPL
2542;24998;DPL
2483;4306;DPL
2537;59690;DPL
2411;17532;DPL
2480;32932;DPL
2538;52458;DPL
2463;28694;DPL
2552;51414;DPL
2504;48335;DPL
2504;4505;DPL
2553;39071;DPL
2553;11612;DPL
2440;33007;DPL
2531;16463;DPL
2518;21780;DPL
2433;22467;DPL
2294;43306;DPL
2294;59997;DPL
2294;10195;DPL
2515;29279;DPL
2502;15306;DPL
2434;57542;DPL
2434;30428;DPL
2445;39883;DPL
2398;22801;DPL
2449;8218;DPL
2469;49045;DPL
2292;49310;DPL
2292;3106;DPL
2485;25542;DPL
2289;46115;DPL
2385;34895;DPL
2556;51235;DPL
2401;34101;DPL
2401;60866;DPL
2405;13665;DPL
2455;52200;DPL
2394;28143;DPL
2539;30273;DPL
2539;37621;DPL
2539;4850;DPL
2539;15692;DPL
2539;56585;DPL
2539;11908;DPL
2550;33006;DPL
2550;3760;DPL
2550;61624;DPL
2550;45318;DPL
2550;24346;DPL
2550;25792;DPL
2550;9554;DPL
2550;39968;DPL
2409;34349;DPL
2409;54650;DPL
2456;55262;DPL
2456;66678;DPL
2456;58907;DPL
2467;60748;DPL
2291;20998;DPL
2291;47165;DPL
2291;50001;DPL
2435;31499;DPL
2437;64452;DPL
2517;12613;DPL
2379;41592;DPL
2530;62805;DPL
2287;3203;DPL
2287;14559;DPL
2447;21109;DPL
2447;47756;DPL
2442;53367;DPL
2419;12441;DPL
2439;4075;DPL
2466;53421;DPL
2468;12398;DPL
2468;26686;DPL
2468;5191;DPL
2468;30815;DPL
2468;54644;DPL
2482;55834;DPL
2482;66811;DPL
2388;17755;DPL
2389;63693;DPL
2389;62414;DPL
2389;26906;DPL
2558;24886;DPL
2519;3691;DPL
2519;59352;DPL
2519;33353;DPL
2519;29271;DPL
2519;21995;DPL
2510;4117;DPL
2510;8069;DPL
2510;12047;DPL
2546;7323;DPL
2567;30327;DPL
2406;20381;DPL
2403;63928;DPL
2430;25227;DPL
2430;63929;DPL
2430;61812;DPL
2384;15818;DPL
2384;41784;DPL
2384;9355;DPL
2524;62662;DPL
2524;54048;DPL
2524;60518;DPL
2489;17054;DPL
2383;32373;DPL
2473;56178;DPL
2562;36780;DPL
2290;52386;DPL
2290;66460;DPL
2290;45088;DPL
2381;41996;DPL
2479;62394;DPL
2561;5495;DPL
2561;47966;DPL
2561;52471;DPL
2561;11404;DPL
2380;50117;DPL
2380;20379;DPL
2412;15704;DPL
2412;52486;DPL
2412;6204;DPL
2412;56284;DPL
2293;54348;DPL
2481;54610;DPL
2481;49053;DPL
2481;21572;DPL
2481;56984;DPL
2481;43990;DPL
2453;39901;DPL
2497;51901;DPL
2461;3549;DPL
2461;30221;DPL
2461;37669;DPL
2461;19531;DPL
2295;31934;DPL
2295;27332;DPL
2421;21618;DPL
2516;44267;DPL
2516;65236;DPL
2436;55466;DPL
2436;52302;DPL
2436;12099;DPL
2454;55008;DPL
2486;61478;DPL
2415;15052;DPL
2402;53501;DPL
2514;62861;DPL
2514;65180;DPL
2514;37759;DPL
2446;44068;DPL
2451;60999;DPL
2451;59262;DPL
2428;30019;DPL
2428;25118;DPL
2387;13161;DPL
2387;8376;DPL
2387;16032;DPL
2474;41607;DPL
2535;11998;DPL
2535;16546;DPL
2507;16565;DPL
2426;20078;DPL
2462;5603;DPL
2525;22269;DPL
2525;21163;DPL
2525;32057;DPL
2525;17999;DPL
2525;44008;DPL
2382;41161;DPL
2382;17847;DPL
2382;17672;DPL
2382;53104;DPL
2382;12741;DPL
2410;38376;DPL
2543;5799;DPL
2543;64081;DPL
2543;35174;DPL
2423;61990;DPL
2423;20873;DPL
2548;49196;DPL
2548;15565;DPL
2499;40484;DPL
2499;5835;DPL
2499;34350;DPL
2499;20925;DPL
2506;28242;DPL
2506;42220;DPL
2494;12338;DPL
2494;49326;DPL
2494;27501;DPL
2494;49936;DPL
2494;45648;DPL
2450;32628;DPL
2491;37842;DPL
2491;27312;DPL
2491;13777;DPL
2491;8847;DPL
2491;13731;DPL
2491;29841;DPL
2554;20869;DPL
2554;39119;DPL
2554;51551;DPL
2566;56789;DPL
2566;10328;DPL
2509;36712;DPL
2509;65559;DPL
2286;15198;DPL
2286;7695;DPL
2286;5722;DPL
2488;44966;DPL
2429;38026;DPL
2429;46547;DPL
2429;50490;DPL
2448;23910;DPL
2452;51679;DPL
2500;65618;DPL
2438;9560;DPL
2560;29968;DPL
2432;35986;DPL
2490;3536;DPL
2490;55638;DPL
2490;14838;DPL
2490;31244;DPL
2490;12536;DPL
2475;22194;DPL
2404;14603;DPL
2404;58834;DPL
2404;12328;DPL
2459;16486;DPL
2459;49260;DPL
2508;3610;DPL
2508;8007;DPL
2508;33604;DPL
2508;34580;DPL
2417;62868;DPL
2532;29825;DPL
2532;46438;DPL
2532;34872;DPL
2431;4473;DPL
2413;42428;DPL
2413;47446;DPL
2529;34640;DPL
2529;57856;DPL
2529;55356;DPL
2503;23737;DPL
2503;5365;DPL
2503;34184;DPL
2536;42784;DPL
2487;56665;DPL
2549;54126;DPL
2547;53587;DPL
2547;58089;DPL
2547;10133;DPL
2407;52396;DPL
2407;60240;DPL
2505;14152;DPL
2505;10532;DPL
2492;64064;DPL
2555;6166;DPL
2460;12000;DPL
2478;54198;DPL
2557;19753;DPL
2523;39304;DPL
2523;15030;DPL
2408;49195;DPL
2285;33398;DPL
2285;25991;DPL
2285;18893;DPL
2392;32366;DPL
